"province","date","value","value_daily"
"MB",2020-11-30,312,11
"MB",2020-12-01,328,16
"MB",2020-12-02,342,14
"MB",2020-12-03,354,12
"MB",2020-12-04,363,9
"MB",2020-12-05,382,19
"MB",2020-12-06,395,13
"MB",2020-12-07,407,12
"MB",2020-12-08,420,13
"MB",2020-12-09,438,18
"MB",2020-12-10,451,13
"MB",2020-12-11,465,14
"MB",2020-12-12,483,18
"MB",2020-12-13,490,7
"MB",2020-12-14,499,9
"MB",2020-12-15,508,9
"MB",2020-12-16,523,15
"MB",2020-12-17,537,14
"MB",2020-12-18,547,10
"MB",2020-12-19,555,8
"MB",2020-12-20,568,13
"MB",2020-12-21,572,4
"MB",2020-12-22,590,18
"MB",2020-12-23,605,15
"MB",2020-12-24,617,12
"MB",2020-12-25,617,0
"MB",2020-12-26,617,0
"MB",2020-12-27,645,28
"MB",2020-12-28,654,9
"MB",2020-12-29,659,5
"MB",2020-12-30,661,2
"MB",2020-12-31,667,6
"MB",2021-01-01,667,0
"MB",2021-01-02,678,11
"MB",2021-01-03,683,5
"MB",2021-01-04,688,5
"MB",2021-01-05,695,7
"MB",2021-01-06,705,10
"MB",2021-01-07,717,12
"MB",2021-01-08,726,9
"MB",2021-01-09,733,7
"MB",2021-01-10,737,4
"MB",2021-01-11,740,3
"MB",2021-01-12,747,7
"MB",2021-01-13,752,5
"MB",2021-01-14,754,2
"MB",2021-01-15,758,4
"MB",2021-01-16,760,2
"MB",2021-01-17,767,7
"MB",2021-01-18,770,3
"MB",2021-01-19,781,11
"MB",2021-01-20,787,6
"MB",2021-01-21,791,4
"MB",2021-01-22,793,2
"MB",2021-01-23,796,3
"MB",2021-01-24,799,3
"MB",2021-01-25,804,5
"MB",2021-01-26,809,5
"MB",2021-01-27,813,4
"MB",2021-01-28,820,7
"MB",2021-01-29,823,3
"MB",2021-01-30,825,2
"MB",2021-01-31,829,4
"NB",2020-03-08,0,0
"NB",2020-03-09,0,0
"NB",2020-03-10,0,0
"NB",2020-03-11,0,0
"NB",2020-03-12,0,0
"NB",2020-03-13,0,0
"NB",2020-03-14,0,0
"NB",2020-03-15,0,0
"NB",2020-03-16,0,0
"NB",2020-03-17,0,0
"NB",2020-03-18,0,0
"NB",2020-03-19,0,0
"NB",2020-03-20,0,0
"NB",2020-03-21,0,0
"NB",2020-03-22,0,0
"NB",2020-03-23,0,0
"NB",2020-03-24,0,0
"NB",2020-03-25,0,0
"NB",2020-03-26,0,0
"NB",2020-03-27,0,0
"NB",2020-03-28,0,0
"NB",2020-03-29,0,0
"NB",2020-03-30,0,0
"NB",2020-03-31,0,0
"NB",2020-04-01,0,0
"NB",2020-04-02,0,0
"NB",2020-04-03,0,0
"NB",2020-04-04,0,0
"NB",2020-04-05,0,0
"NB",2020-04-06,0,0
"NB",2020-04-07,0,0
"NB",2020-04-08,0,0
"NB",2020-04-09,0,0
"NB",2020-04-10,0,0
"NB",2020-04-11,0,0
"NB",2020-04-12,0,0
"NB",2020-04-13,0,0
"NB",2020-04-14,0,0
"NB",2020-04-15,0,0
"NB",2020-04-16,0,0
"NB",2020-04-17,0,0
"NB",2020-04-18,0,0
"NB",2020-04-19,0,0
"NB",2020-04-20,0,0
"NB",2020-04-21,0,0
"NB",2020-04-22,0,0
"NB",2020-04-23,0,0
"NB",2020-04-24,0,0
"NB",2020-04-25,0,0
"NB",2020-04-26,0,0
"NB",2020-04-27,0,0
"NB",2020-04-28,0,0
"NB",2020-04-29,0,0
"NB",2020-04-30,0,0
"NB",2020-05-01,0,0
"NB",2020-05-02,0,0
"NB",2020-05-03,0,0
"NB",2020-05-04,0,0
"NB",2020-05-05,0,0
"NB",2020-05-06,0,0
"NB",2020-05-07,0,0
"NB",2020-05-08,0,0
"NB",2020-05-09,0,0
"NB",2020-05-10,0,0
"NB",2020-05-11,0,0
"NB",2020-05-12,0,0
"NB",2020-05-13,0,0
"NB",2020-05-14,0,0
"NB",2020-05-15,0,0
"NB",2020-05-16,0,0
"NB",2020-05-17,0,0
"NB",2020-05-18,0,0
"NB",2020-05-19,0,0
"NB",2020-05-20,0,0
"NB",2020-05-21,0,0
"NB",2020-05-22,0,0
"NB",2020-05-23,0,0
"NB",2020-05-24,0,0
"NB",2020-05-25,0,0
"NB",2020-05-26,0,0
"NB",2020-05-27,0,0
"NB",2020-05-28,0,0
"NB",2020-05-29,0,0
"NB",2020-05-30,0,0
"NB",2020-05-31,0,0
"NB",2020-06-01,0,0
"NB",2020-06-02,0,0
"NB",2020-06-03,0,0
"NB",2020-06-04,1,1
"NB",2020-06-05,1,0
"NB",2020-06-06,1,0
"NB",2020-06-07,1,0
"NB",2020-06-08,1,0
"NB",2020-06-09,1,0
"NB",2020-06-10,1,0
"NB",2020-06-11,1,0
"NB",2020-06-12,1,0
"NB",2020-06-13,2,1
"NB",2020-06-14,2,0
"NB",2020-06-15,2,0
"NB",2020-06-16,2,0
"NB",2020-06-17,2,0
"NB",2020-06-18,2,0
"NB",2020-06-19,2,0
"NB",2020-06-20,2,0
"NB",2020-06-21,2,0
"NB",2020-06-22,2,0
"NB",2020-06-23,2,0
"NB",2020-06-24,2,0
"NB",2020-06-25,2,0
"NB",2020-06-26,2,0
"NB",2020-06-27,2,0
"NB",2020-06-28,2,0
"NB",2020-06-29,2,0
"NB",2020-06-30,2,0
"NB",2020-07-01,2,0
"NB",2020-07-02,2,0
"NB",2020-07-03,2,0
"NB",2020-07-04,2,0
"NB",2020-07-05,2,0
"NB",2020-07-06,2,0
"NB",2020-07-07,2,0
"NB",2020-07-08,2,0
"NB",2020-07-09,2,0
"NB",2020-07-10,2,0
"NB",2020-07-11,2,0
"NB",2020-07-12,2,0
"NB",2020-07-13,2,0
"NB",2020-07-14,2,0
"NB",2020-07-15,2,0
"NB",2020-07-16,2,0
"NB",2020-07-17,2,0
"NB",2020-07-18,2,0
"NB",2020-07-19,2,0
"NB",2020-07-20,2,0
"NB",2020-07-21,2,0
"NB",2020-07-22,2,0
"NB",2020-07-23,2,0
"NB",2020-07-24,2,0
"NB",2020-07-25,2,0
"NB",2020-07-26,2,0
"NB",2020-07-27,2,0
"NB",2020-07-28,2,0
"NB",2020-07-29,2,0
"NB",2020-07-30,2,0
"NB",2020-07-31,2,0
"NB",2020-08-01,2,0
"NB",2020-08-02,2,0
"NB",2020-08-03,2,0
"NB",2020-08-04,2,0
"NB",2020-08-05,2,0
"NB",2020-08-06,2,0
"NB",2020-08-07,2,0
"NB",2020-08-08,2,0
"NB",2020-08-09,2,0
"NB",2020-08-10,2,0
"NB",2020-08-11,2,0
"NB",2020-08-12,2,0
"NB",2020-08-13,2,0
"NB",2020-08-14,2,0
"NB",2020-08-15,2,0
"NB",2020-08-16,2,0
"NB",2020-08-17,2,0
"NB",2020-08-18,2,0
"NB",2020-08-19,2,0
"NB",2020-08-20,2,0
"NB",2020-08-21,2,0
"NB",2020-08-22,2,0
"NB",2020-08-23,2,0
"NB",2020-08-24,2,0
"NB",2020-08-25,2,0
"NB",2020-08-26,2,0
"NB",2020-08-27,2,0
"NB",2020-08-28,2,0
"NB",2020-08-29,2,0
"NB",2020-08-30,2,0
"NB",2020-08-31,2,0
"NB",2020-09-01,2,0
"NB",2020-09-02,2,0
"NB",2020-09-03,2,0
"NB",2020-09-04,2,0
"NB",2020-09-05,2,0
"NB",2020-09-06,2,0
"NB",2020-09-07,2,0
"NB",2020-09-08,2,0
"NB",2020-09-09,2,0
"NB",2020-09-10,2,0
"NB",2020-09-11,2,0
"NB",2020-09-12,2,0
"NB",2020-09-13,2,0
"NB",2020-09-14,2,0
"NB",2020-09-15,2,0
"NB",2020-09-16,2,0
"NB",2020-09-17,2,0
"NB",2020-09-18,2,0
"NB",2020-09-19,2,0
"NB",2020-09-20,2,0
"NB",2020-09-21,2,0
"NB",2020-09-22,2,0
"NB",2020-09-23,2,0
"NB",2020-09-24,2,0
"NB",2020-09-25,2,0
"NB",2020-09-26,2,0
"NB",2020-09-27,2,0
"NB",2020-09-28,2,0
"NB",2020-09-29,2,0
"NB",2020-09-30,2,0
"NB",2020-10-01,2,0
"NB",2020-10-02,2,0
"NB",2020-10-03,2,0
"NB",2020-10-04,2,0
"NB",2020-10-05,2,0
"NB",2020-10-06,2,0
"NB",2020-10-07,2,0
"NB",2020-10-08,2,0
"NB",2020-10-09,2,0
"NB",2020-10-10,2,0
"NB",2020-10-11,2,0
"NB",2020-10-12,2,0
"NB",2020-10-13,2,0
"NB",2020-10-14,2,0
"NB",2020-10-15,2,0
"NB",2020-10-16,2,0
"NB",2020-10-17,2,0
"NB",2020-10-18,3,1
"NB",2020-10-19,3,0
"NB",2020-10-20,3,0
"NB",2020-10-21,4,1
"NB",2020-10-22,4,0
"NB",2020-10-23,4,0
"NB",2020-10-24,4,0
"NB",2020-10-25,6,2
"NB",2020-10-26,6,0
"NB",2020-10-27,6,0
"NB",2020-10-28,6,0
"NB",2020-10-29,6,0
"NB",2020-10-30,6,0
"NB",2020-10-31,6,0
"NB",2020-11-01,6,0
"NB",2020-11-02,6,0
"NB",2020-11-03,6,0
"NB",2020-11-04,6,0
"NB",2020-11-05,6,0
"NB",2020-11-06,6,0
"NB",2020-11-07,6,0
"NB",2020-11-08,6,0
"NB",2020-11-09,6,0
"NB",2020-11-10,6,0
"NB",2020-11-11,6,0
"NB",2020-11-12,6,0
"NB",2020-11-13,6,0
"NB",2020-11-14,6,0
"NB",2020-11-15,6,0
"NB",2020-11-16,6,0
"NB",2020-11-17,6,0
"NB",2020-11-18,6,0
"NB",2020-11-19,6,0
"NB",2020-11-20,6,0
"NB",2020-11-21,6,0
"NB",2020-11-22,6,0
"NB",2020-11-23,7,1
"NB",2020-11-24,7,0
"NB",2020-11-25,7,0
"NB",2020-11-26,7,0
"NB",2020-11-27,7,0
"NB",2020-11-28,7,0
"NB",2020-11-29,7,0
"NB",2020-11-30,7,0
"NB",2020-12-01,7,0
"NB",2020-12-02,7,0
"NB",2020-12-03,7,0
"NB",2020-12-04,7,0
"NB",2020-12-05,7,0
"NB",2020-12-06,7,0
"NB",2020-12-07,7,0
"NB",2020-12-08,7,0
"NB",2020-12-09,7,0
"NB",2020-12-10,7,0
"NB",2020-12-11,8,1
"NB",2020-12-12,8,0
"NB",2020-12-13,8,0
"NB",2020-12-14,8,0
"NB",2020-12-15,8,0
"NB",2020-12-16,8,0
"NB",2020-12-17,8,0
"NB",2020-12-18,8,0
"NB",2020-12-19,8,0
"NB",2020-12-20,8,0
"NB",2020-12-21,8,0
"NB",2020-12-22,8,0
"NB",2020-12-23,8,0
"NB",2020-12-24,8,0
"NB",2020-12-25,8,0
"NB",2020-12-26,8,0
"NB",2020-12-27,8,0
"NB",2020-12-28,8,0
"NB",2020-12-29,8,0
"NB",2020-12-30,8,0
"NB",2020-12-31,9,1
"NB",2021-01-01,9,0
"NB",2021-01-02,9,0
"NB",2021-01-03,9,0
"NB",2021-01-04,9,0
"NB",2021-01-05,9,0
"NB",2021-01-06,9,0
"NB",2021-01-07,9,0
"NB",2021-01-08,9,0
"NB",2021-01-09,9,0
"NB",2021-01-10,9,0
"NB",2021-01-11,9,0
"NB",2021-01-12,11,2
"NB",2021-01-13,12,1
"NB",2021-01-14,12,0
"NB",2021-01-15,12,0
"NB",2021-01-16,12,0
"NB",2021-01-17,12,0
"NB",2021-01-18,12,0
"NB",2021-01-19,13,1
"NB",2021-01-20,13,0
"NB",2021-01-21,13,0
"NB",2021-01-22,13,0
"NB",2021-01-23,13,0
"NB",2021-01-24,13,0
"NB",2021-01-25,14,1
"NB",2021-01-26,14,0
"NB",2021-01-27,16,2
"NB",2021-01-28,16,0
"NB",2021-01-29,17,1
"NB",2021-01-30,18,1
"NB",2021-01-31,18,0
"NL",2020-03-08,0,0
"NL",2020-03-09,0,0
"NL",2020-03-10,0,0
"NL",2020-03-11,0,0
"NL",2020-03-12,0,0
"NL",2020-03-13,0,0
"NL",2020-03-14,0,0
"NL",2020-03-15,0,0
"NL",2020-03-16,0,0
"NL",2020-03-17,0,0
"NL",2020-03-18,0,0
"NL",2020-03-19,0,0
"NL",2020-03-20,0,0
"NL",2020-03-21,0,0
"NL",2020-03-22,0,0
"NL",2020-03-23,0,0
"NL",2020-03-24,0,0
"NL",2020-03-25,0,0
"NL",2020-03-26,0,0
"NL",2020-03-27,0,0
"NL",2020-03-28,0,0
"NL",2020-03-29,0,0
"NL",2020-03-30,1,1
"NL",2020-03-31,1,0
"NL",2020-04-01,1,0
"NL",2020-04-02,1,0
"NL",2020-04-03,1,0
"NL",2020-04-04,1,0
"NL",2020-04-05,1,0
"NL",2020-04-06,2,1
"NL",2020-04-07,2,0
"NL",2020-04-08,2,0
"NL",2020-04-09,2,0
"NL",2020-04-10,3,1
"NL",2020-04-11,3,0
"NL",2020-04-12,3,0
"NL",2020-04-13,3,0
"NL",2020-04-14,3,0
"NL",2020-04-15,3,0
"NL",2020-04-16,3,0
"NL",2020-04-17,3,0
"NL",2020-04-18,3,0
"NL",2020-04-19,3,0
"NL",2020-04-20,3,0
"NL",2020-04-21,3,0
"NL",2020-04-22,3,0
"NL",2020-04-23,3,0
"NL",2020-04-24,3,0
"NL",2020-04-25,3,0
"NL",2020-04-26,3,0
"NL",2020-04-27,3,0
"NL",2020-04-28,3,0
"NL",2020-04-29,3,0
"NL",2020-04-30,3,0
"NL",2020-05-01,3,0
"NL",2020-05-02,3,0
"NL",2020-05-03,3,0
"NL",2020-05-04,3,0
"NL",2020-05-05,3,0
"NL",2020-05-06,3,0
"NL",2020-05-07,3,0
"NL",2020-05-08,3,0
"NL",2020-05-09,3,0
"NL",2020-05-10,3,0
"NL",2020-05-11,3,0
"NL",2020-05-12,3,0
"NL",2020-05-13,3,0
"NL",2020-05-14,3,0
"NL",2020-05-15,3,0
"NL",2020-05-16,3,0
"NL",2020-05-17,3,0
"NL",2020-05-18,3,0
"NL",2020-05-19,3,0
"NL",2020-05-20,3,0
"NL",2020-05-21,3,0
"NL",2020-05-22,3,0
"NL",2020-05-23,3,0
"NL",2020-05-24,3,0
"NL",2020-05-25,3,0
"NL",2020-05-26,3,0
"NL",2020-05-27,3,0
"NL",2020-05-28,3,0
"NL",2020-05-29,3,0
"NL",2020-05-30,3,0
"NL",2020-05-31,3,0
"NL",2020-06-01,3,0
"NL",2020-06-02,3,0
"NL",2020-06-03,3,0
"NL",2020-06-04,3,0
"NL",2020-06-05,3,0
"NL",2020-06-06,3,0
"NL",2020-06-07,3,0
"NL",2020-06-08,3,0
"NL",2020-06-09,3,0
"NL",2020-06-10,3,0
"NL",2020-06-11,3,0
"NL",2020-06-12,3,0
"NL",2020-06-13,3,0
"NL",2020-06-14,3,0
"NL",2020-06-15,3,0
"NL",2020-06-16,3,0
"NL",2020-06-17,3,0
"NL",2020-06-18,3,0
"NL",2020-06-19,3,0
"NL",2020-06-20,3,0
"NL",2020-06-21,3,0
"NL",2020-06-22,3,0
"NL",2020-06-23,3,0
"NL",2020-06-24,3,0
"NL",2020-06-25,3,0
"NL",2020-06-26,3,0
"NL",2020-06-27,3,0
"NL",2020-06-28,3,0
"NL",2020-06-29,3,0
"NL",2020-06-30,3,0
"NL",2020-07-01,3,0
"NL",2020-07-02,3,0
"NL",2020-07-03,3,0
"NL",2020-07-04,3,0
"NL",2020-07-05,3,0
"NL",2020-07-06,3,0
"NL",2020-07-07,3,0
"NL",2020-07-08,3,0
"NL",2020-07-09,3,0
"NL",2020-07-10,3,0
"NL",2020-07-11,3,0
"NL",2020-07-12,3,0
"NL",2020-07-13,3,0
"NL",2020-07-14,3,0
"NL",2020-07-15,3,0
"NL",2020-07-16,3,0
"NL",2020-07-17,3,0
"NL",2020-07-18,3,0
"NL",2020-07-19,3,0
"NL",2020-07-20,3,0
"NL",2020-07-21,3,0
"NL",2020-07-22,3,0
"NL",2020-07-23,3,0
"NL",2020-07-24,3,0
"NL",2020-07-25,3,0
"NL",2020-07-26,3,0
"NL",2020-07-27,3,0
"NL",2020-07-28,3,0
"NL",2020-07-29,3,0
"NL",2020-07-30,3,0
"NL",2020-07-31,3,0
"NL",2020-08-01,3,0
"NL",2020-08-02,3,0
"NL",2020-08-03,3,0
"NL",2020-08-04,3,0
"NL",2020-08-05,3,0
"NL",2020-08-06,3,0
"NL",2020-08-07,3,0
"NL",2020-08-08,3,0
"NL",2020-08-09,3,0
"NL",2020-08-10,3,0
"NL",2020-08-11,3,0
"NL",2020-08-12,3,0
"NL",2020-08-13,3,0
"NL",2020-08-14,3,0
"NL",2020-08-15,3,0
"NL",2020-08-16,3,0
"NL",2020-08-17,3,0
"NL",2020-08-18,3,0
"NL",2020-08-19,3,0
"NL",2020-08-20,3,0
"NL",2020-08-21,3,0
"NL",2020-08-22,3,0
"NL",2020-08-23,3,0
"NL",2020-08-24,3,0
"NL",2020-08-25,3,0
"NL",2020-08-26,3,0
"NL",2020-08-27,3,0
"NL",2020-08-28,3,0
"NL",2020-08-29,3,0
"NL",2020-08-30,3,0
"NL",2020-08-31,3,0
"NL",2020-09-01,3,0
"NL",2020-09-02,3,0
"NL",2020-09-03,3,0
"NL",2020-09-04,3,0
"NL",2020-09-05,3,0
"NL",2020-09-06,3,0
"NL",2020-09-07,3,0
"NL",2020-09-08,3,0
"NL",2020-09-09,3,0
"NL",2020-09-10,3,0
"NL",2020-09-11,3,0
"NL",2020-09-12,3,0
"NL",2020-09-13,3,0
"NL",2020-09-14,3,0
"NL",2020-09-15,3,0
"NL",2020-09-16,3,0
"NL",2020-09-17,3,0
"NL",2020-09-18,3,0
"NL",2020-09-19,3,0
"NL",2020-09-20,3,0
"NL",2020-09-21,3,0
"NL",2020-09-22,3,0
"NL",2020-09-23,3,0
"NL",2020-09-24,3,0
"NL",2020-09-25,3,0
"NL",2020-09-26,3,0
"NL",2020-09-27,3,0
"NL",2020-09-28,3,0
"NL",2020-09-29,3,0
"NL",2020-09-30,3,0
"NL",2020-10-01,3,0
"NL",2020-10-02,3,0
"NL",2020-10-03,4,1
"NL",2020-10-04,4,0
"NL",2020-10-05,4,0
"NL",2020-10-06,4,0
"NL",2020-10-07,4,0
"NL",2020-10-08,4,0
"NL",2020-10-09,4,0
"NL",2020-10-10,4,0
"NL",2020-10-11,4,0
"NL",2020-10-12,4,0
"NL",2020-10-13,4,0
"NL",2020-10-14,4,0
"NL",2020-10-15,4,0
"NL",2020-10-16,4,0
"NL",2020-10-17,4,0
"NL",2020-10-18,4,0
"NL",2020-10-19,4,0
"NL",2020-10-20,4,0
"NL",2020-10-21,4,0
"NL",2020-10-22,4,0
"NL",2020-10-23,4,0
"NL",2020-10-24,4,0
"NL",2020-10-25,4,0
"NL",2020-10-26,4,0
"NL",2020-10-27,4,0
"NL",2020-10-28,4,0
"NL",2020-10-29,4,0
"NL",2020-10-30,4,0
"NL",2020-10-31,4,0
"NL",2020-11-01,4,0
"NL",2020-11-02,4,0
"NL",2020-11-03,4,0
"NL",2020-11-04,4,0
"NL",2020-11-05,4,0
"NL",2020-11-06,4,0
"NL",2020-11-07,4,0
"NL",2020-11-08,4,0
"NL",2020-11-09,4,0
"NL",2020-11-10,4,0
"NL",2020-11-11,4,0
"NL",2020-11-12,4,0
"NL",2020-11-13,4,0
"NL",2020-11-14,4,0
"NL",2020-11-15,4,0
"NL",2020-11-16,4,0
"NL",2020-11-17,4,0
"NL",2020-11-18,4,0
"NL",2020-11-19,4,0
"NL",2020-11-20,4,0
"NL",2020-11-21,4,0
"NL",2020-11-22,4,0
"NL",2020-11-23,4,0
"NL",2020-11-24,4,0
"NL",2020-11-25,4,0
"NL",2020-11-26,4,0
"NL",2020-11-27,4,0
"NL",2020-11-28,4,0
"NL",2020-11-29,4,0
"NL",2020-11-30,4,0
"NL",2020-12-01,4,0
"NL",2020-12-02,4,0
"NL",2020-12-03,4,0
"NL",2020-12-04,4,0
"NL",2020-12-05,4,0
"NL",2020-12-06,4,0
"NL",2020-12-07,4,0
"NL",2020-12-08,4,0
"NL",2020-12-09,4,0
"NL",2020-12-10,4,0
"NL",2020-12-11,4,0
"NL",2020-12-12,4,0
"NL",2020-12-13,4,0
"NL",2020-12-14,4,0
"NL",2020-12-15,4,0
"NL",2020-12-16,4,0
"NL",2020-12-17,4,0
"NL",2020-12-18,4,0
"NL",2020-12-19,4,0
"NL",2020-12-20,4,0
"NL",2020-12-21,4,0
"NL",2020-12-22,4,0
"NL",2020-12-23,4,0
"NL",2020-12-24,4,0
"NL",2020-12-25,4,0
"NL",2020-12-26,4,0
"NL",2020-12-27,4,0
"NL",2020-12-28,4,0
"NL",2020-12-29,4,0
"NL",2020-12-30,4,0
"NL",2020-12-31,4,0
"NL",2021-01-01,4,0
"NL",2021-01-02,4,0
"NL",2021-01-03,4,0
"NL",2021-01-04,4,0
"NL",2021-01-05,4,0
"NL",2021-01-06,4,0
"NL",2021-01-07,4,0
"NL",2021-01-08,4,0
"NL",2021-01-09,4,0
"NL",2021-01-10,4,0
"NL",2021-01-11,4,0
"NL",2021-01-12,4,0
"NL",2021-01-13,4,0
"NL",2021-01-14,4,0
"NL",2021-01-15,4,0
"NL",2021-01-16,4,0
"NL",2021-01-17,4,0
"NL",2021-01-18,4,0
"NL",2021-01-19,4,0
"NL",2021-01-20,4,0
"NL",2021-01-21,4,0
"NL",2021-01-22,4,0
"NL",2021-01-23,4,0
"NL",2021-01-24,4,0
"NL",2021-01-25,4,0
"NL",2021-01-26,4,0
"NL",2021-01-27,4,0
"NL",2021-01-28,4,0
"NL",2021-01-29,4,0
"NL",2021-01-30,4,0
"NL",2021-01-31,4,0
"NS",2020-03-08,0,0
"NS",2020-03-09,0,0
"NS",2020-03-10,0,0
"NS",2020-03-11,0,0
"NS",2020-03-12,0,0
"NS",2020-03-13,0,0
"NS",2020-03-14,0,0
"NS",2020-03-15,0,0
"NS",2020-03-16,0,0
"NS",2020-03-17,0,0
"NS",2020-03-18,0,0
"NS",2020-03-19,0,0
"NS",2020-03-20,0,0
"NS",2020-03-21,0,0
"NS",2020-03-22,0,0
"NS",2020-03-23,0,0
"NS",2020-03-24,0,0
"NS",2020-03-25,0,0
"NS",2020-03-26,0,0
"NS",2020-03-27,0,0
"NS",2020-03-28,0,0
"NS",2020-03-29,0,0
"NS",2020-03-30,0,0
"NS",2020-03-31,0,0
"NS",2020-04-01,0,0
"NS",2020-04-02,0,0
"NS",2020-04-03,0,0
"NS",2020-04-04,0,0
"NS",2020-04-05,0,0
"NS",2020-04-06,0,0
"NS",2020-04-07,1,1
"NS",2020-04-08,1,0
"NS",2020-04-09,2,1
"NS",2020-04-10,2,0
"NS",2020-04-11,2,0
"NS",2020-04-12,2,0
"NS",2020-04-13,3,1
"NS",2020-04-14,3,0
"NS",2020-04-15,3,0
"NS",2020-04-16,3,0
"NS",2020-04-17,4,1
"NS",2020-04-18,7,3
"NS",2020-04-19,9,2
"NS",2020-04-20,9,0
"NS",2020-04-21,10,1
"NS",2020-04-22,12,2
"NS",2020-04-23,16,4
"NS",2020-04-24,16,0
"NS",2020-04-25,22,6
"NS",2020-04-26,24,2
"NS",2020-04-27,24,0
"NS",2020-04-28,27,3
"NS",2020-04-29,28,1
"NS",2020-04-30,28,0
"NS",2020-05-01,29,1
"NS",2020-05-02,31,2
"NS",2020-05-03,37,6
"NS",2020-05-04,38,1
"NS",2020-05-05,41,3
"NS",2020-05-06,41,0
"NS",2020-05-07,44,3
"NS",2020-05-08,46,2
"NS",2020-05-09,47,1
"NS",2020-05-10,47,0
"NS",2020-05-11,48,1
"NS",2020-05-12,48,0
"NS",2020-05-13,51,3
"NS",2020-05-14,51,0
"NS",2020-05-15,55,4
"NS",2020-05-16,55,0
"NS",2020-05-17,55,0
"NS",2020-05-18,55,0
"NS",2020-05-19,56,1
"NS",2020-05-20,57,1
"NS",2020-05-21,58,1
"NS",2020-05-22,58,0
"NS",2020-05-23,58,0
"NS",2020-05-24,58,0
"NS",2020-05-25,58,0
"NS",2020-05-26,59,1
"NS",2020-05-27,59,0
"NS",2020-05-28,59,0
"NS",2020-05-29,59,0
"NS",2020-05-30,60,1
"NS",2020-05-31,60,0
"NS",2020-06-01,60,0
"NS",2020-06-02,60,0
"NS",2020-06-03,60,0
"NS",2020-06-04,61,1
"NS",2020-06-05,61,0
"NS",2020-06-06,61,0
"NS",2020-06-07,61,0
"NS",2020-06-08,61,0
"NS",2020-06-09,62,1
"NS",2020-06-10,62,0
"NS",2020-06-11,62,0
"NS",2020-06-12,62,0
"NS",2020-06-13,62,0
"NS",2020-06-14,62,0
"NS",2020-06-15,62,0
"NS",2020-06-16,62,0
"NS",2020-06-17,62,0
"NS",2020-06-18,62,0
"NS",2020-06-19,62,0
"NS",2020-06-20,62,0
"NS",2020-06-21,62,0
"NS",2020-06-22,63,1
"NS",2020-06-23,63,0
"NS",2020-06-24,63,0
"NS",2020-06-25,63,0
"NS",2020-06-26,63,0
"NS",2020-06-27,63,0
"NS",2020-06-28,63,0
"NS",2020-06-29,63,0
"NS",2020-06-30,63,0
"NS",2020-07-01,63,0
"NS",2020-07-02,63,0
"NS",2020-07-03,63,0
"NS",2020-07-04,63,0
"NS",2020-07-05,63,0
"NS",2020-07-06,63,0
"NS",2020-07-07,63,0
"NS",2020-07-08,63,0
"NS",2020-07-09,63,0
"NS",2020-07-10,63,0
"NS",2020-07-11,63,0
"NS",2020-07-12,63,0
"NS",2020-07-13,63,0
"NS",2020-07-14,63,0
"NS",2020-07-15,63,0
"NS",2020-07-16,63,0
"NS",2020-07-17,63,0
"NS",2020-07-18,63,0
"NS",2020-07-19,63,0
"NS",2020-07-20,63,0
"NS",2020-07-21,63,0
"NS",2020-07-22,63,0
"NS",2020-07-23,63,0
"NS",2020-07-24,63,0
"NS",2020-07-25,63,0
"NS",2020-07-26,63,0
"NS",2020-07-27,63,0
"NS",2020-07-28,63,0
"NS",2020-07-29,64,1
"NS",2020-07-30,64,0
"NS",2020-07-31,64,0
"NS",2020-08-01,64,0
"NS",2020-08-02,64,0
"NS",2020-08-03,64,0
"NS",2020-08-04,64,0
"NS",2020-08-05,64,0
"NS",2020-08-06,64,0
"NS",2020-08-07,64,0
"NS",2020-08-08,64,0
"NS",2020-08-09,64,0
"NS",2020-08-10,64,0
"NS",2020-08-11,64,0
"NS",2020-08-12,64,0
"NS",2020-08-13,64,0
"NS",2020-08-14,64,0
"NS",2020-08-15,64,0
"NS",2020-08-16,64,0
"NS",2020-08-17,64,0
"NS",2020-08-18,64,0
"NS",2020-08-19,64,0
"NS",2020-08-20,64,0
"NS",2020-08-21,64,0
"NS",2020-08-22,64,0
"NS",2020-08-23,65,1
"NS",2020-08-24,65,0
"NS",2020-08-25,65,0
"NS",2020-08-26,65,0
"NS",2020-08-27,65,0
"NS",2020-08-28,65,0
"NS",2020-08-29,65,0
"NS",2020-08-30,65,0
"NS",2020-08-31,65,0
"NS",2020-09-01,65,0
"NS",2020-09-02,65,0
"NS",2020-09-03,65,0
"NS",2020-09-04,65,0
"NS",2020-09-05,65,0
"NS",2020-09-06,65,0
"NS",2020-09-07,65,0
"NS",2020-09-08,65,0
"NS",2020-09-09,65,0
"NS",2020-09-10,65,0
"NS",2020-09-11,65,0
"NS",2020-09-12,65,0
"NS",2020-09-13,65,0
"NS",2020-09-14,65,0
"NS",2020-09-15,65,0
"NS",2020-09-16,65,0
"NS",2020-09-17,65,0
"NS",2020-09-18,65,0
"NS",2020-09-19,65,0
"NS",2020-09-20,65,0
"NS",2020-09-21,65,0
"NS",2020-09-22,65,0
"NS",2020-09-23,65,0
"NS",2020-09-24,65,0
"NS",2020-09-25,65,0
"NS",2020-09-26,65,0
"NS",2020-09-27,65,0
"NS",2020-09-28,65,0
"NS",2020-09-29,65,0
"NS",2020-09-30,65,0
"NS",2020-10-01,65,0
"NS",2020-10-02,65,0
